"966888104723283970","180223 131102","“代替可能な多数の凡人によって制御され、ハードウェアとして安定した戦力を約束する。アームズフォートは、正に企業の望むソリューションであり事実としても、その戦力は平均的なネクストを遥かに凌いでいた。” / “Reduxは不要ではな…” http://htn.to/AKxFfmbdw"
"966651119395995648","180222 212921","こんな会社まじであるの？ https://anond.hatelabo.jp/20180119015621"
"966622838303088641","180222 193658","“if history.shape[0] &lt; 2: raise ValueError('Dataframe has less than 2 non-NaN rows.') self.history_dates = http://pd.to_da… http://htn.to/NYPypAWpm1"
"966617468448813057","180222 191538","“[python] リストの要素の確認　all, any - Qiita” http://htn.to/KBAj9E"
"966604342391291904","180222 182328","“google-chrome --app=http://localhost:8888” / “Desktop App · Issue #166 · jupyterlab/jupyterlab · GitHub” http://htn.to/9zRC21K"
"966603788466380801","180222 182116","“python - Access index of last element in data frame - Stack Overflow” http://htn.to/sRJ3v4huSK"
"966603754316349440","180222 182108","“if/else in Python's list comprehension? - Stack Overflow” http://htn.to/zY1sY5"
"966316558099169280","180221 231955","""PyTorchで学ぶニューラルネットワークと深層学習""より、『h t t p s : / / g i t h u b . c o m / l ...』 http://a.co/6Ln5dw4 http://pic.twitter.com/xe3vqEcWZA"
"966291032450121728","180221 213829","ベイエリアに住んだら負けという話は職業柄耳にすること多いっすね"
"966276591952150528","180221 204106","けんとさん、Rubyに対しては愛憎が渦巻いてるから気楽にコメントできない。"
"966236796634906624","180221 180258","Wake Up! by John Legend, The Roots https://open.spotify.com/album/06UOP7uyZN8AIYH6U20VkP #NowPlaying"
"966230223426535424","180221 173651","3件のコメント http://b.hatena.ne.jp/entry/s/qiita.com/richi40/items/6b3af6f4b00d62dbe8e1#tw?u=kent-where-the-light-is “標準python、numpy、pandasを行ったり来たりするために① - Qiita” http://htn.to/7gzob3"
"966228351475097600","180221 172925","“JavaScript timestamp to Python datetime conversion - Stack Overflow” http://htn.to/T29qfP8U"
"966218555053064193","180221 165029","Live at SOB's by John Legend https://open.spotify.com/album/2ONUEHJIhIB6D6fYmHvpcC #NowPlaying"
"966209840828776453","180221 161552","“tests 各Djangoアプリケーション内のテストで共通的に利用するものを格納。 具体例でいうと、http://factories.py, http://conftest.py。(factory_boy, py.test利用前提) ” / “Djang…” http://htn.to/8iRdmQ"
"966205399060934662","180221 155813","“Pythonのunittestでまとめてテストを実行する方法 - Qiita” http://htn.to/FJ7ftWHQ"
"965938339885891585","180220 221701","“tqdmを使うことで、簡単に進捗バーを作成できます。” / “Pythonで進捗バーを表示する（tqdm） - naritoブログ” http://htn.to/j5d15c"
"965931506806894594","180220 214952","アンチ上流工程信仰の自分としてはこっちのほうがしっくりくる"
"965930877455818752","180220 214721","もやもやがすっきりした"
"965930483027623936","180220 214547","“さて、上の指摘は「プログラマ→SE→プロマネ」というキャリアパスが一般的な日本のIT業界だけでなく、「エンジニア→シニアエンジニア→プロダクトオーナー」的なパスがグローバルであることを考えれば、正しい指 / “なにがエンジニア…” http://htn.to/n6q9JE"
"965916274860556289","180220 204920","(ただし一人前のエンジニアになるのは茨の道"
"965915957536333826","180220 204804","圧倒的それな感"
"965915587141541890","180220 204636","ネーミングセンスわろたw"
"965913076108165120","180220 203637","RubyのせいでDSLは悪と思う体に改造された"
"965894027689144320","180220 192056","“元々はというか本来は*と**として成り立っている。が界隈では通例として*argsと**kwargsとして表記されているだけらしい。主な違いは変数の補完の仕方がtupleかdictionaryかというだけの違い。 ” / “py…” http://htn.to/WuLCePqDU"
"965864687244988416","180220 172420","Together by Candy Dulfer https://open.spotify.com/album/5F5H222HusfCq8kAQmRroW #NowPlaying"
"965850448832880641","180220 162746","“PyStan は Stan言語のインターフェイスなので、Stan言語でモデリングを行い、Pythonから呼び出します。 今回のガウス混合モデルのモデリングはこんな感じです。これを gmm_mcmc.stan というファイル名で保… http://htn.to/i2Lz36Tg"
"965601221502410752","180219 235725","自分のまわり、いまこんな感じ。結構ナウいやり方だったのね。 https://blog.tinect.jp/?p=48425"
"965590326743261185","180219 231408","神本だった"
"965586014205915136","180219 225700","わたしのことですねわろた"
"965582379942256642","180219 224233","“データをロードした後に行う下処理の関数を構成します．” / “【詳細（？）】pytorch入門　〜CIFAR10をCNNする〜 - Qiita” http://htn.to/QyqCGqM"
"965491215008346112","180219 164018","“Minikube is a tool that makes it easy to run Kubernetes locally. Minikube runs a single-node Kubernetes cluster in… http://htn.to/ZMHZgASim7"
"965467065569001473","180219 150420","今後の新規事業に適した言語を担当！研究好き・開発好な方はいませんか by イタンジ株式会社 #wantedly https://www.wantedly.com/projects/187078?u=134562&utm_medium=support&utm_source=t.co"
"965467064793055233","180219 150420","不動産テック！エンジニアにとってよい開発環境を追い求めています！ by イタンジ株式会社 #wantedly https://www.wantedly.com/projects/183671?u=134562&utm_medium=support&utm_source=t.co"
"965467064365236224","180219 150420","先端技術をキャッチアップ！不動産×仮想通貨事業を担当するエンジニアを募集 by イタンジ株式会社 #wantedly https://www.wantedly.com/projects/185763?u=134562&utm_medium=support&utm_source=t.co"
"965467059495694337","180219 150419","ブロックチェーン技術を使った不動産×仮想通貨事業を担当するエンジニア！ by イタンジ株式会社 #wantedly https://www.wantedly.com/projects/183662?u=134562&utm_medium=support&utm_source=t.co"
"965433750350831616","180219 125157","“使ってくださっているユーザーは人間なので「KPIがこう動いた」というマクロの動きを見るだけでは捉えることができず、改善のアイデアを出すことが難しいんです。” / “データは扱い方がすべてデータドリブン開発5つのポイント | S…” http://htn.to/ekcKnZp"
"965178216234151936","180218 195633","“このデータは、約8000万枚の画像がある80 Million Tiny Imagesからサブセットとして約6万枚の画像を抽出してラベル付けしたデータセット。このデータセットを整備したのは、SuperVision（またはAlexN… http://htn.to/gqWSUuh"
"965164215441924102","180218 190055","“Variables: weight – the learnable weights of the module of shape (out_features x in_features) bias – the learnable… http://htn.to/XbNoLt5"
"965161922713698306","180218 185148","@nomu755 そういやコモディティ化って言葉はじめてググったわ、完全に雰囲気で喋ってたｗ　http://www.biztool.jp/contents/commodity.html"
"965158707892953088","180218 183902","@nomu755 そのケースもあると思うけど、このツイートで言いたかったのは裾野が広がることで価値を判断できる人が増えて昔からあるものが再評価されるよねって意図だった"
"965141503415734273","180218 173040","自動化は念"
"965141237845012481","180218 172937","webもAIもまず導入をしないとこから考え始めるっての、リスクはバネ、制約と覚悟が大きい程、念は強く働くみたいな中二病感くすぐられる"
"965067047406247936","180218 123448","https://open.spotify.com/album/3PTTNODc4rHpUL4FKdC0QJ?si=xw3Acep3R925BOHcJx_VSg"
"965045709991944193","180218 111001","インフラ屋さんだってawsの登場でインフラ屋さんいらなくなるぜって煽られて、実態はインフラ屋さんの価値あがりましたもんね。"
"965045255249715201","180218 110813","フレームワークの登場である技術がコモディティかするぜって煽られるけど、実態はよりできる人の生産性が上がったりちゃんと中身知ってる人の価値が上がるの、Railsと同じ流れを感じる。"
"965044422843904000","180218 110454","全体的にはyesだけどニューラルネットの層の改善やパラメーター改善のつらみを知ってたらコモディティ化という言葉は使えない気もする。"
"965042957324709888","180218 105905","“ただ、ディープラーニングをメインでやってる人達がコンパイラやその下のハードウェア、いわゆる計算機科学の基礎みたいなところを学習するのは結構大変そうで、なんか学習曲線の非対称性みたいなものを感じていま / “ニューラルネットワー…” http://htn.to/nJvbY2X5"
"964845520836476928","180217 215432","これ、深層学習より統計の知識ないと延々とヒューリスティックな仮説をぐるぐる検証し続ける羽目になりそう。"
"964844359236468736","180217 214955","ゼロから作るディープラーニング読み終わったー仕組みは意外と単純だけど探索は泥臭くやるかめっちゃ統計に詳しくならないとってなった。"
"964787144559493120","180217 180234","途中でどうでもよくなってエッチなやつにも普通にいいねしてたマン / “Twitterについにブックマーク機能が！相手には通知されないらしいが…「これで性癖も安心」「違うそうじゃない」 - Togetter” http://htn.to/xdFKyaa"
"964786582485024768","180217 180020","ゼロから作るディープラーニング、7, 8章は読まなくても良さそうだから今日中に読み終わりそう"
"964725263819927552","180217 135641","“Goについての記事が、ハッカーニュースの一面を飾るときはいつでも、彼らが信じ、愛したすべてを傷つけている。” / “golang - [翻訳]なんでGoってみんなに嫌われてるの？ - Qiita” http://htn.to/PHG37SpRM"
"964710950342295552","180217 125948","“1重目は当然ながら普通のシグモイドだが、2重目、3重目、4重目とどんどん潰れていって、4重目は1重目と比較すると平らになる。” / “Deep Learning覚え書き（Gradient vanishing問題） - 八谷大岳…” http://htn.to/dT9Fybs"
"964637624198557696","180217 080826","新しい言語やツールを覚えても問題が解決されるシーンは少ないのです。"
"964637208215920640","180217 080647","でももう言語覚えるの飽きた。もっと深いとこいきたい。"
"964506268030218240","180216 232628","“tutorials/requirements.txt at master · pytorch/tutorials · GitHub” http://htn.to/YEWwLES17"
"964489189193482240","180216 221836","一次リリース後にお客さんがコストカットをするために雇ったコンサルが開発を一部ベトナムに投げた結果大炎上してプロジェクトが潰れた話する？"
"964473139940880384","180216 211450","Progateやテックキャンプのお陰でプログラミングはこの世界まで行った感ある"
"964472127943405568","180216 211048","圧倒的それな感"
"964151784754196480","180215 235753","CSは割と細切れの時間でも非同期で理解進むけどDSはバルクインサートしないと無理"
"964150745946718208","180215 235345","平日: CS
週末: DS"
"964142289747505154","180215 232009","タイポ、コンピューターサイエンス"
"964141984226058240","180215 231856","データサイエンス修士の人が２級から始めてるっぽいし２級からが正解くさい http://lethe2211.hatenablog.com/entry/2017/07/22/083106"
"964136633606946816","180215 225740","二級は勉強しなくても受かりそうだけど一応慣れておこう"
"964134989573992448","180215 225108","よし、pythonで勉強して統計検定２級から順々に受けていくか。自分の作りたいプロダクトにこの知識がないと実装もメンテも無理だな。"
"964127323158032385","180215 222041","tarによって複数のファイルを１つにまとめ、gzipやbzip2で圧縮する。 https://ja.wikipedia.org/wiki/Tar"
"964126999827509248","180215 221924","Google、Chromeブラウザでの劣悪広告ブロック開始、仕組みを説明 - ITmedia NEWS http://www.itmedia.co.jp/news/articles/1802/15/news052.html#utm_term=share_sp"
"964125909190983681","180215 221504","tape archival format http://wa3.i-3-i.info/word11266.html"
"964105581115015168","180215 205417","もっかい読みたくなってきた http://suzaku-tec.hatenadiary.jp/entry/2016/01/31/221030"
"964085380986228736","180215 193401","“In contrast, Go seems to be a result of Google's strange dislike of Java. ” / “Scala-vs-Go-Could-people-help-comp…” http://htn.to/zguQaQ59k"
"964069129006211072","180215 182926","“RPAとは？意味や効果、導入方法、導入事例、RPAツールをご紹介 | BizHint HR（人事の悩みにヒントを届けるニュースサイト）” http://htn.to/R84uw9"
"964039226797912064","180215 163037","https://open.spotify.com/album/0mQDOotNpdO92efwLluSx3?si=Ta4tREYdTPKCAm3FTehYlA"
"964032194330046465","180215 160240","“BUT do not expect that there will be an easy way of using R in Python without learning both. I find that adding an… http://htn.to/mjEjU3"
"964014930587365376","180215 145404","https://open.spotify.com/track/6NnxkD0AwfVYgVkf6xZE73?si=8NlASlAoSsisNtHxvLK3OA"
"964013641291870208","180215 144857","https://open.spotify.com/album/3ujBxkZd2WHn7LaO2ygUp8?si=5HeEB2ahSx6_K5OZI-2j2w"
"963990482530414592","180215 131655","“Empty field in yaml - Stack Overflow” http://htn.to/JbSAsHa"
"963942015162507264","180215 100420","pythonのライブラリの使い方覚えても仕方ないって思いがある"
"963941760018894848","180215 100319","pythonの統計の本とか読むのもあれだし統計検定でも勉強しようかな、そののほうが汎用性あると思う。"
"963663463296962560","180214 153728","“The command you want is :e (short for :edit). If you use :edit! it will discard local changes and reload. ” / “lo…” http://htn.to/vC8Vut"
"963607653820743682","180214 115542","ホラ吹きが居なくなったら従業員食えなくなるけどねw"
"963449264755032064","180214 012619","https://necromuralist.github.io/posts/building-a-jupyter-docker-container/"
"963449134098231297","180214 012548","https://tsaprailis.com/2017/10/10/Docker-for-data-science-part-1-building-jupyter-container/"
"963448923384823809","180214 012458","http://datasciencedeconstructed.com/linux/2016/11/21/run-jupyter-notebooks-in-docker.html"
"963445806350057473","180214 011234","妥協しよっかな https://qiita.com/kshigeru/items/2cd504e927869163b4c8"
"963443123132116992","180214 010155","Jupyter notebookのdockerfileを作って見たけど動かないお、でも出来合いのimageは使いたくない"
"963435737474465792","180214 003234","dockerが内部で何をしてるのか全然わからん"
"963434652034674688","180214 002815","“Cannot run jupyter notebook in docker - FEniCS Q&amp;A” http://htn.to/jEoQR9kZy"
"963429066157187072","180214 000603","不覚にも笑ってしまった"
"962942299742203905","180212 155149","Dropout法は確かに考え方変えるとアンサンブル学習だって話に確かにってなる"
"962360728958062594","180211 012052","ゼロから作るディープラーニング、何回前章読んでも学びある。kindle版ほしい。"
"962281979403120640","180210 200756","“ソフトウェア開発で効果を発揮するアジャイル開発ですが、これをデータサイエンスのプロジェクトに応用しようとするとおかしなことになります。ソフトウェア開発が段階的に作り上げていくものであるのに対して、デ / “多くの企業がデータサ…” http://htn.to/8vdi77d"
"962275905182736385","180210 194348","荒川アンダーザブリッジすきw"
"962268631710121985","180210 191454","“フォワードモード微分では「1つの入力に対する出力の微分係数」が得られるだけですが、リバースモード微分ではそれらの全てが得られるのです。 ” / “計算グラフの微積分：バックプロパゲーションを理解する | コンピュータサイエンス…” http://htn.to/ceQCU8"
"962231421828911107","180210 164703","わかりみが深い"
"962208435683999744","180210 151542","半分共感できたけど半分共感できなかった / “【魚拓】採用選考に「AI」を導入しようとしたが、断念した会社の話が面白かった。 | Books&amp;Apps” http://htn.to/S444PA"
"962204050946060289","180210 145817","“そういう問題も全部クリアした人たちだけが科学技術を引っ張るのだという世界観もあるのかもしれませんが、それは結局親が金持ちという特異点ピープルだけが到達できる境地なんじゃないかと思うんですよ。” / “(3ページ目)地方国立大学…” http://htn.to/jiqMZKzUi"
"962201669013422081","180210 144849","“記事中では「なぜその人を採用するに至ったか人工知能は説明できない」ことになっていますが、そのスコアを導き出したベクトルの大きさは、どのような経過であれ検証可能です。もちろん数式が読めないとか、そもそ / “やまもといちろう 公…” http://htn.to/nENS8D"
"962176259697491968","180210 130751","機械学習、ご利用は計画的に。"
"962175875734159360","180210 130619","勉強すれば勉強するほど機械学習は安易に組み込んではいけないものだとわかりますね。本気でメンテナンスするつもりじゃないならやめた方がいい、運用で詰む。メリットも膨大だけどデメリットも膨大。"
"962173535874461696","180210 125701","“外部データに依存するため、従来のコードメンテナンスに対する知見のみでは技術的負債を返すのは難しい” / “あなたの会社は本当に機械学習を導入すべきなのか？ - bohemia日記” http://htn.to/4h2PrV"
"962151614663483392","180210 112955","“Q: What is the difference between Puppeteer, Selenium / WebDriver, and PhantomJS? Selenium / WebDriver is a well-e… http://htn.to/Cd7c9c"
"962135196689563648","180210 102441","backpropagationでなく中心差分で試しに計算してみたら本当にまったく学習がすすまなくて驚いた"
"962131676997431296","180210 101041","いまのアラサーがrule the populationする頃には地上波の役割は消えてる気がする。"
"962131230325002240","180210 100855","netflixのオリジナル映像作品はもう地上波が追いつけないレベルのクオリティになってる。地上波やばいんじゃない？"
"961945845468774405","180209 215216","個人情報のOSS化w"
"961942879135440896","180209 214029","成長サービスを生み出す！不動産テックのエンジニアとしてさらなるステージへ！ by イタンジ株式会社 #wantedly https://www.wantedly.com/projects/187075?u=134562&utm_medium=support&utm_source=t.co"
"961613919126134784","180208 235318","http://hirotaka-hachiya.hatenablog.com/entry/2015/05/11/224508"
"961606714846949376","180208 232441","胸糞悪くなったしやめよう。おれは今夜は隠れ層のアクティベーション分布を理解するんだ"
"961606163245686784","180208 232229","タレントと芸人がディスオーダー持ちを面白おかしく揶揄するこの番組、ダメなやつでは？ #テラハ"
"961605292352880640","180208 231902","このあみって子もナルシストと障害持ちっぽいな。テラハさんこの問題を扱えるほど成熟してない気がする。"
"961601874284576768","180208 230527","雄大くんがアタックかけてる子、一番空気読めないタイプと相性悪いっすね"
"961594018235691008","180208 223414","昔の自分の経験が彼を通してフラッシュバックしたわ"
"961593796046680065","180208 223321","自分の場合そこそこ経験学習したし彼にとっての料理(技術)を身につけたからなんとか社会に出て来れてるけど、チラ見して見てて辛くなってきた"
"961593241329049601","180208 223108","雄大くん、完全に僕でしたね..."
"961566374307840000","180208 204423","CTOと伴走するインフラエンジニアを募集！日本をリードする不動産テックです by イタンジ株式会社 #wantedly https://www.wantedly.com/projects/187077?u=134562&utm_medium=support&utm_source=t.co"
"961216521686065152","180207 213411","https://github.com/leafo/moonscript/blob/master/README.md"
"961216368962977792","180207 213335","けんとさん、やっぱりluaがしゅき"
"961203462976389120","180207 204218","おれ今日はadagradとadamを理解して寝るんだ"
"961198869529862144","180207 202403","幻滅期はやくきてほしい http://tjo.hatenablog.com/entry/2018/02/07/190000"
"961178959290408960","180207 190456","その発想なかった"
"960895638039805952","180207 001907","力学の考え方で理解しようとすると重みの更新って表現はミスリード起こしやすい気がする。"
"960893770475610112","180207 001142","http://s0sem0y.hatenablog.com/entry/2016/03/20/233948"
"960888016775467008","180206 234850","勾配降下法の 最適化アルゴリズム #deepleaning https://www.slideshare.net/nishio/ss-66840545 @SlideShareより"
"960810092877684737","180206 183911","https://open.spotify.com/album/1gGPShgwiwjAXBOYwWgVV9?si=xC6V_cGtSjK759MHVtON6A"
"960509260185534464","180205 224347","Devilman No Uta (Full) - Devilman Crybaby OST 2018 https://youtu.be/diuexInkshA @YouTubeより"
"960507427207577600","180205 223630","Platina Jazz - Devilman (from Devilman) https://youtu.be/Hg8l1ZAza3I @YouTubeより"
"960478611101765632","180205 204200","これはアニメーション業界の盛大なブーメランなのでは？ https://news.careerconnection.jp/?p=49648"
"960404676934971392","180205 154813","https://anond.hatelabo.jp/20170617203000"
"960178382154551296","180205 004900","わかりみが深い。ソフトウェアを作ることは世界を作ることだから。 / 他55コメント http://b.hatena.ne.jp/entry/s/medium.com/@hirokishimada_80077/c66bdf873c91#tw?u=kent-where-the-light-is “なぜ製品仕様を合議制で決めてはいけないのか。 – Hiroki Shimada – Medium” http://htn.to/qyQt3W"
"960149199420403712","180204 225302","どうでもいいけど個人的にウェブエンジニアとかデータサイエンティストっていうより、ウェブ屋とかデータ屋とかっていう方がしっくりくる。"
"960148203566907393","180204 224905","この一年で俺は絶対本物のデータ屋になってみせる。"
"960147678985306112","180204 224700","この3ヶ月、一人でいる休暇日は常に血が出るくらい頭回してる気がする。"
"960138444746866688","180204 221018","やっと理解できた。確かにラウンドy/ラウンドxを具体的に計算してみるとwの転置行列になる。"
"960134930297532421","180204 215620","http://nihaoshijie.hatenadiary.jp/entry/2017/04/30/121731"
"960118328395051014","180204 205022","“3.2. Sympy : Python での代数計算 — Scipy lecture notes” http://htn.to/yZX75h"
"960117806967660544","180204 204817","自力で解けなかった。。衰えを感じる / “シグモイド関数の微分 - Qiita” http://htn.to/Q2NgvqXukU"
"960062855994228736","180204 170956","http://zellij.hatenablog.com/entry/20120523/p1"
"960009643375251456","180204 133829","The Roots feat. Bilal: NPR Music Tiny Desk Concert https://youtu.be/eB4oFu4BtQ8 via @YouTube"
"960008532044103681","180204 133404","John Legend, The Roots - Hard Times (Live from Brooklyn Bowl) https://youtu.be/rTgfEqnjPAg via @YouTube"
"960007672681525248","180204 133039","John Legend, The Roots - Wake Up Everybody (Live from Brooklyn Bowl) https://youtu.be/Lxwzmx5MpjU via @YouTube"
"959990415087685635","180204 122205","@nomu755 こういうことに対するセンスないからいつも助かってるよ...ありがとう"
"959990284682543105","180204 122134","@nomu755 消した"
"959978817115729922","180204 113600","@nomu755 そうそう、あれ今どんな噂流れてんの？ 笑"
"959972002856488960","180204 110855","@nomu755 今教わってるのは元そっち系のフリーランスだね、実務の方もあっぷあっぷだから教えられる余裕は今ないかなw"
"959969517899165697","180204 105903","@nomu755 や、申し訳ないやめとく、今ちょっと機械学習のキャッチアップ追いついてなくてむしろ教わってる立場なんで"
"959819727462793218","180204 010350","深層学習の権威の人が深層学習について学ぶために読む本リストに深層学習の本が一冊もなくひたすら統計と線形代数と解析学の本だった理由今ならわかる。"
"959812854609190912","180204 003631","連鎖律とかなついけど合成関数と連鎖律を導出しろと今言われてできる気がまったくしない"
"959798992811974657","180203 234126","@nomu755 そこから宗教になるね、優れているというのはいろんないろんな指標があるから、特にこれからは●●という手法がスタンダードになるという雰囲気が流れるとそれに特化したものを勧めがちなのはあるかも"
"959796766034903040","180203 233235","@nomu755 いろんなケースがあると思うけど大別するなら
・そのフレームワークが一番優れていると信じている
・Webの技術について深く知って欲しいからプリミティブなフレームワークを進める
あたりかな"
"959792190481252353","180203 231424","@nomu755 Webフレームワークの話よね、これに関連する投稿で出尽くしてる感あるけどもし質問あれば答えられるかも"
"959783881393098752","180203 224123","自分はWeb屋になりたいならRailsでいいと思うし、未経験者に別フレームワークを進めるのはアドバイザーのエゴが入ってる可能性が高いって思う立場かな。"
"959782060545028096","180203 223409","事例だけじゃなくてgithubのスター数もRails &gt; Djangoだし。Nodeはスケールするタイミングで採用されて初動では使われてない印象、運用大変だからかな。"
"959781180357816321","180203 223039","当方Railsそんなに好きじゃないけど、外資の技術スタック調べれば調べるほど海外ではPythonが人気でRailsもNodeに食われてるって言説に違和感ある。Webフレームワークなら普通にRailsが1番普及してるんでは？"
"959768627397341184","180203 214047","逆に連続値だと誤差に上下の概念があるからlogを使うのは都合が悪いってことなんかな。"
"959764162569166848","180203 212302","確かに分類問題で二乗和誤差使うとone-hotの恩恵を得られないですね、理解できた。"
"959761876409200641","180203 211357","“後から気づいたが、絶対値や２乗では単調増加にならないので、常に正かつ単調増加となると自然に指数関数に到達する。また、情報理論だとエントロピーの底を２にするのが自然なので、ソフトマックス関数に使う指数 / “「ゼロから作るDee…” http://htn.to/rFL52M"
"959760397875032064","180203 210804","“交差エントロピーは Q=PQ=PQ=P のときに最小となるので、分類器を学習して QQQ を PPP に近づくよう改善していく作業は、正解の分布に合わせてエンコードを最適化しようとする作業に似ています。” / “雑記： 交差エ…” http://htn.to/nbrjoFj2"
"959726240700616704","180203 185221","不動産×AIやビットコインの自社サービスを支えるインフラエンジニアを募集！ by イタンジ株式会社 #wantedly https://www.wantedly.com/projects/185775?u=134562&utm_medium=support&utm_source=t.co"
"959726060332969984","180203 185138","開発環境もCTOも重視したいなら！不動産テックでさらに経験を積みませんか by イタンジ株式会社 #wantedly https://www.wantedly.com/projects/185772?u=134562&utm_medium=support&utm_source=t.co"
"959674060446691328","180203 152500","John Legend &amp; The Roots Full Show! (Austin City Limits 2010) https://youtu.be/LKvR6rWrKc8 via @YouTube"
"959670151019823104","180203 150928","John Mayer Full Show Bud Light Dive Bar Tour 7/26/17 - Los Angeles (High... https://youtu.be/4lIHLW2xed8 via @YouTube"
"959407916691243009","180202 214726","マイクロサービスで苦しんでるチームはモノシックでももっと苦しんで破綻寸前じゃない？"
"959407608821039104","180202 214613","開発チームを苦しめるマイクロサービス（翻訳） https://techracho.bpsinc.jp/hachi8833/2018_01_29/51135"
"959244947890192384","180202 105952","Wake Up! by John Legend, The Roots https://open.spotify.com/album/06UOP7uyZN8AIYH6U20VkP #NowPlaying"
"959085115056963585","180202 002445","理論と実践の黄色い本は人生にインパクト与えた本かもしれない。"
"959084209305370625","180202 002109","機械学習の理論やっとくと深層学習の理論かなりすんなり入ってくるな。これと同じ効果を詳解Unixに求めたい。"
"959033064402792449","180201 205755","言語やツールやクラウドに拠らない本質的な技術力ほしい"
"959032867178233861","180201 205708","つまりあれです、もう言語がどうこういうの疲れたw"
"959031779641323520","180201 205248","ちなみにけんとさん、Railsの先に自分のなりたいエンジニア像はないなってなってるRailsへの情熱なくなってしまったマン"
"959031481971572738","180201 205137","正直NodeやDjango がRailsにとってかわるのは役割的にも違う気がする、それぞれに得意不得意あるし自分がどんなエンジニアになりたいかに依るのではってなる"
"959027603809099776","180201 203613","ハサミは使いようよねってなる。"
"959027404034355200","180201 203525","Railsやめてnode行くわって会社、何気にまだRailsが現役なの見てるとね"
"958928001252519936","180201 140026","https://speakerdeck.com/suthio/gogogolangedition"
"958901429753675776","180201 121451","“A curated list of awesome ETL frameworks, libraries, and software.” / “GitHub - pawl/awesome-etl: A curated list …” http://htn.to/yWmP5H"
"958729579882979333","180201 005158","わかる、そして自分もどこかで必ず無自覚にやってるというフラクタル的なアレ"
"958710675320184832","180131 233651","わろた、人工知能も幻滅期に入ったのはいいことだ。ガチ勢は粛々とやっていきっすね。"
"958698588997017610","180131 224850","あとデータサイエンス系はいろんなとこに応用効くと思う。"
"958698370641510401","180131 224757","Webが時流から外れてもオペレーティングシステムやソフトウェアエージェントは移植可能という確信犯的な思いがある。"
"958695603902365696","180131 223658","ぼくはですね、linuxのしくみ読みたいけどその前にゼロから作るディープラーニングと詳解Unix読まないと...積み本多いお.."
"958684782434504706","180131 215358","やっぱindeedすげーな。"
"958598627919790080","180131 161137","Where The Light Is: John Mayer Live In Los Angeles by John Mayer https://open.spotify.com/album/4Dgxy95K9BWkDUvQPTaYBb #NowPlaying"
"958591797382516737","180131 154428","“公式ドキュメントは凄さをアピールしすぎで、親切さが欠けているような気がします。” / “Apache Airflow でタスクスケジューリングしてみた ～公式ドキュメントの読み解き方～ | GiXo Ltd.” http://htn.to/M3Rjhc"
"958581948611473408","180131 150520","dockerとpytorchを同時に回すとマシンがはんばなく唸る"
"958369503179493377","180131 010109","情報検索の基礎 共立出版 https://www.amazon.co.jp/dp/4320123220/ref=cm_sw_r_tw_awdo_c_x_YAjCAbSXFNBFA @amazonJPより"
"958368834603294720","180131 005830","言語やツールやクラウドに依らない本質的な技術力がほしい"
"958345674709352449","180130 232628","1件のコメント http://b.hatena.ne.jp/entry/s/www.oreilly.co.jp/books/9784873117126/#tw?u=kent-where-the-light-is “O'Reilly Japan - コンピュータシステムの理論と実装” http://htn.to/tnWjd9H"
"958325074079072256","180130 220437","これ死ぬほどわかりやすい「交差エントロピーは、「情報量」の「期待値」です。」"
"958324860677120000","180130 220346","“交差エントロピーは、「情報量」の「期待値」です。” / “交差エントロピーの導出 -” http://htn.to/EFgZnBu"
"958324663641260033","180130 220259","“要するに、pppを使わなければならないところ、ちょっと違うqqqを使って符号化したときに、復元のため余分に使わなければならない労力と言ったところでしょう。” / “出力層で使うソフトマックス関数 - HELLO CYBERNE…” http://htn.to/KfFa1kh"
"958268839401263104","180130 182109","Continuum by John Mayer https://open.spotify.com/album/1Xsprdt1q9rOzTic7b9zYM #NowPlaying"
"957976033059225601","180129 225739","5件のコメント http://b.hatena.ne.jp/entry/s/github.com/asaskevich/govalidator#tw?u=kent-where-the-light-is “asaskevich/govalidator · GitHub” http://htn.to/7iWeZF"
"957949521580900352","180129 211218","もう言語レベルであーだこーだいうのダルくなってきた"
"957922408903491585","180129 192434","“Crawl frontier - Wikipedia” http://htn.to/2Dbjps"
"957916196849860608","180129 185953","Live - 20th Anniversary Tour by Brian Culbertson https://open.spotify.com/album/0FAAIlAy8Gs9w0WaaE9aJj #NowPlaying"
"957903945967419393","180129 181112","正規表現でハマるとデバッグの手立てが限られるから辛い"
"957851617532944384","180129 144316","Rebel Soul Music by Martin Luther https://open.spotify.com/album/0rh9YCVMk417NQHvvjOHPu #NowPlaying"
"957831190685278209","180129 132206","コインチェック経営陣は筆頭株主なのに、なぜ「株主と相談します」といったのか｜良い記事メモ｜note（ノート） https://note.mu/kensuu/n/n35efafd716fe"
"957822087804043264","180129 124555","https://ctrl-x-s.blog/2018/01/29/35%e5%b1%a4dnn%e3%81%ab%e3%82%88%e3%82%8b%e6%97%a5%e6%9c%ac%e4%ba%ba%e7%94%b7%e6%80%a7%e4%bd%99%e5%91%bd%e4%ba%88%e6%b8%ac/"
"957566007165382656","180128 194821","好きな言語を並べると傾向としてはanti TMTOWTDIでかつサクッとかける言語なきがする。逆に言語にそこまで高度なことを求めてない感、魔術でなく設計で戦いたいのと、unixに自分の代わりに仕事させるのが目的だから。いまのとこ。"
"957544738336329728","180128 182350","“Jupyter上でPIL画像を表示する - Qiita” http://htn.to/JFHQXVU"
